2026-01-22 00:56:32,019 | WARNING | backend.app.utils.migrations | Applying SQLite schema updates: ['ALTER TABLE task ADD COLUMN assigned_by_id INTEGER', "ALTER TABLE task ADD COLUMN description TEXT NOT NULL DEFAULT ''", "ALTER TABLE task ADD COLUMN status VARCHAR(32) NOT NULL DEFAULT 'new'"]
2026-01-22 02:49:13,201 | INFO    | backend.app.routes.api | ← list_groups() 5.5ms
2026-01-22 02:49:13,201 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:13] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 02:49:13,323 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 02:49:13,325 | INFO    | backend.app.routes.api | ← list_groups() 1.8ms
2026-01-22 02:49:13,326 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:13] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 02:49:13,331 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:49:13,333 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:49:13,342 | INFO    | backend.app.routes.api | ← balance() 9.1ms
2026-01-22 02:49:13,346 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:13] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:49:13,350 | INFO    | backend.app.routes.api | ← group_tasks() 19.7ms
2026-01-22 02:49:13,351 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:13] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:49:13,482 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:49:13,484 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:49:13,488 | INFO    | backend.app.routes.api | ← balance() 3.9ms
2026-01-22 02:49:13,488 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:13] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:49:13,497 | INFO    | backend.app.routes.api | ← group_tasks() 15.9ms
2026-01-22 02:49:13,498 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:13] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:49:13,613 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:49:13,615 | INFO    | backend.app.routes.api | ← balance() 1.7ms
2026-01-22 02:49:13,615 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:13] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:49:13,621 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:49:13,630 | INFO    | backend.app.routes.api | ← group_tasks() 9.1ms
2026-01-22 02:49:13,631 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:13] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:49:13,741 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:49:13,743 | INFO    | backend.app.routes.api | ← balance() 1.5ms
2026-01-22 02:49:13,744 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:13] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:49:13,755 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:49:13,767 | INFO    | backend.app.routes.api | ← group_tasks() 11.7ms
2026-01-22 02:49:13,768 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:13] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:49:16,202 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:49:16,217 | INFO    | backend.app.routes.api | ← group_tasks() 14.6ms
2026-01-22 02:49:16,218 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:16] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:49:16,957 | INFO    | backend.app.routes.api | → finance()
2026-01-22 02:49:16,960 | INFO    | backend.app.routes.api | ← finance() 3.1ms
2026-01-22 02:49:16,960 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:49:16] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 02:51:57,765 | INFO    | backend.app.routes.api | → bot_start()
2026-01-22 02:51:57,821 | INFO    | backend.app.routes.api | ← bot_start() 56.8ms
2026-01-22 02:51:57,823 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:51:57] "POST /api/bot/start HTTP/1.1" 200 -
2026-01-22 02:53:01,378 | INFO    | backend.app.routes.api | → bot_start()
2026-01-22 02:53:01,384 | INFO    | backend.app.routes.api | ← bot_start() 6.9ms
2026-01-22 02:53:01,385 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:01] "POST /api/bot/start HTTP/1.1" 200 -
2026-01-22 02:53:05,482 | INFO    | backend.app.routes.web | → index()
2026-01-22 02:53:05,484 | INFO    | backend.app.routes.web | ← index() 2.0ms
2026-01-22 02:53:05,485 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:05] "GET /?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmcmVzaCI6ZmFsc2UsImlhdCI6MTc2OTAzOTU4MSwianRpIjoiZmU2OWQ0MDgtMmRlNC00NGIyLWExZjYtZmEyZjZkYTZhNmQwIiwidHlwZSI6ImFjY2VzcyIsInN1YiI6IjIiLCJuYmYiOjE3NjkwMzk1ODEsImNzcmYiOiI2YWNjZTk0YS03ZTE1LTRkOWMtOWFlOS05YmJjNjZhZGVhYTUiLCJleHAiOjE3NjkwNDMxODF9.7sWsWiIkZ6uofVe4oM7Xmpgnerm-kYrqXFZmGA8aQ8U HTTP/1.1" 200 -
2026-01-22 02:53:05,637 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:05] "GET /static/js/app.js HTTP/1.1" 200 -
2026-01-22 02:53:05,637 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:05] "GET /static/css/style.css HTTP/1.1" 200 -
2026-01-22 02:53:06,020 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 02:53:06,021 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 02:53:06,035 | INFO    | backend.app.routes.api | ← auth_telegram() 15.5ms
2026-01-22 02:53:06,036 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 02:53:06,039 | INFO    | backend.app.routes.api | ← auth_telegram() 18.0ms
2026-01-22 02:53:06,040 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 02:53:06,165 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 02:53:06,167 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 02:53:06,171 | INFO    | backend.app.routes.api | ← list_groups() 4.6ms
2026-01-22 02:53:06,172 | INFO    | backend.app.routes.api | ← list_groups() 6.7ms
2026-01-22 02:53:06,172 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 02:53:06,173 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 02:53:06,301 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:06,302 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:53:06,305 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:53:06,306 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:53:06,307 | INFO    | backend.app.routes.api | ← group_tasks() 6.0ms
2026-01-22 02:53:06,308 | INFO    | backend.app.routes.api | ← balance() 5.6ms
2026-01-22 02:53:06,309 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:06,310 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:06,311 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:53:06,313 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:06,315 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 02:53:06,315 | INFO    | backend.app.routes.api | ← balance() 10.2ms
2026-01-22 02:53:06,315 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:53:06,316 | INFO    | backend.app.routes.api | ← balance() 9.2ms
2026-01-22 02:53:06,317 | INFO    | backend.app.routes.api | ← group_tasks() 8.3ms
2026-01-22 02:53:06,318 | INFO    | backend.app.routes.api | ← group_tasks() 8.6ms
2026-01-22 02:53:06,322 | INFO    | backend.app.routes.api | ← group_tasks() 8.9ms
2026-01-22 02:53:06,322 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:53:06,322 | INFO    | backend.app.routes.api | ← balance() 11.3ms
2026-01-22 02:53:06,323 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:53:06,323 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 02:53:06,324 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 02:53:06,324 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 02:53:06,325 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:06] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:53:08,494 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:08,496 | INFO    | backend.app.routes.api | ← group_tasks() 1.8ms
2026-01-22 02:53:08,496 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:08] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 02:53:09,319 | INFO    | backend.app.routes.api | → finance()
2026-01-22 02:53:09,321 | INFO    | backend.app.routes.api | ← finance() 2.0ms
2026-01-22 02:53:09,321 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:09] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 02:53:10,852 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:10,855 | INFO    | backend.app.routes.api | ← group_tasks() 2.8ms
2026-01-22 02:53:10,856 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:10] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 02:53:11,703 | INFO    | backend.app.routes.api | → finance()
2026-01-22 02:53:11,704 | INFO    | backend.app.routes.api | ← finance() 1.3ms
2026-01-22 02:53:11,705 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:11] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 02:53:12,159 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:12,162 | INFO    | backend.app.routes.api | ← group_tasks() 3.5ms
2026-01-22 02:53:12,163 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:12] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 02:53:12,678 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:12,679 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:53:12,682 | INFO    | backend.app.routes.api | ← group_tasks() 4.0ms
2026-01-22 02:53:12,683 | INFO    | backend.app.routes.api | ← balance() 4.1ms
2026-01-22 02:53:12,684 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:12] "GET /api/groups/2/tasks HTTP/1.1" 200 -
2026-01-22 02:53:12,684 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:12] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:53:20,449 | INFO    | backend.app.routes.web | → index()
2026-01-22 02:53:20,450 | INFO    | backend.app.routes.web | ← index() 1.0ms
2026-01-22 02:53:20,451 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:20] "GET /?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmcmVzaCI6ZmFsc2UsImlhdCI6MTc2OTAzOTM0NywianRpIjoiZjZkOTA1OWItNzJhNC00NzM4LTlkZDItNzQ0ZTVlNDk5ZTVhIiwidHlwZSI6ImFjY2VzcyIsInN1YiI6IjEiLCJuYmYiOjE3NjkwMzkzNDcsImNzcmYiOiI1ZjE4MzhiNy1lMDRkLTRiYjYtOTdmYy1iNjRmMTRhMmVmYTEiLCJleHAiOjE3NjkwNDI5NDd9.897LaPQzR1a-FnsiDl-rAINfgUpeYkhPTI3b9QZNMA8 HTTP/1.1" 200 -
2026-01-22 02:53:20,604 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:20] "[36mGET /static/css/style.css HTTP/1.1[0m" 304 -
2026-01-22 02:53:20,606 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:20] "[36mGET /static/js/app.js HTTP/1.1[0m" 304 -
2026-01-22 02:53:20,732 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 02:53:20,739 | INFO    | backend.app.routes.api | ← auth_telegram() 6.7ms
2026-01-22 02:53:20,739 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:20] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 02:53:20,781 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 02:53:20,788 | INFO    | backend.app.routes.api | ← auth_telegram() 6.7ms
2026-01-22 02:53:20,788 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:20] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 02:53:20,867 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 02:53:20,870 | INFO    | backend.app.routes.api | ← list_groups() 2.8ms
2026-01-22 02:53:20,871 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:20] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 02:53:20,995 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 02:53:20,997 | INFO    | backend.app.routes.api | ← list_groups() 2.1ms
2026-01-22 02:53:20,999 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:20,999 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:20] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 02:53:21,001 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:53:21,008 | INFO    | backend.app.routes.api | ← balance() 6.9ms
2026-01-22 02:53:21,012 | INFO    | backend.app.routes.api | ← group_tasks() 13.8ms
2026-01-22 02:53:21,013 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:21] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:53:21,014 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:21] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:53:21,140 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:53:21,143 | INFO    | backend.app.routes.api | ← balance() 2.7ms
2026-01-22 02:53:21,144 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:21,144 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:21] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:53:21,153 | INFO    | backend.app.routes.api | ← group_tasks() 8.9ms
2026-01-22 02:53:21,153 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:21] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:53:21,271 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:53:21,274 | INFO    | backend.app.routes.api | ← balance() 2.4ms
2026-01-22 02:53:21,275 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:21] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:53:21,276 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:21,288 | INFO    | backend.app.routes.api | ← group_tasks() 11.4ms
2026-01-22 02:53:21,288 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:21] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:53:21,402 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:53:21,404 | INFO    | backend.app.routes.api | ← balance() 2.4ms
2026-01-22 02:53:21,405 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:21] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:53:21,415 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:21,428 | INFO    | backend.app.routes.api | ← group_tasks() 12.6ms
2026-01-22 02:53:21,428 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:21] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:53:22,543 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:53:22,555 | INFO    | backend.app.routes.api | ← group_tasks() 12.3ms
2026-01-22 02:53:22,556 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:22] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:53:25,442 | INFO    | backend.app.routes.api | → group_members()
2026-01-22 02:53:25,448 | INFO    | backend.app.routes.api | ← group_members() 6.2ms
2026-01-22 02:53:25,449 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:25] "GET /api/groups/1/members HTTP/1.1" 200 -
2026-01-22 02:53:28,979 | INFO    | backend.app.routes.api | → finance()
2026-01-22 02:53:28,981 | INFO    | backend.app.routes.api | ← finance() 2.4ms
2026-01-22 02:53:28,982 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:53:28] "GET /api/finance HTTP/1.1" 200 -
2026-01-22 02:57:50,991 | INFO    | werkzeug | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://10.33.0.2:5000
2026-01-22 02:57:50,991 | INFO    | werkzeug | [33mPress CTRL+C to quit[0m
2026-01-22 02:58:00,723 | INFO    | backend.app.routes.api | → bot_start()
2026-01-22 02:58:00,767 | INFO    | backend.app.routes.api | ← bot_start() 44.2ms
2026-01-22 02:58:00,768 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:00] "POST /api/bot/start HTTP/1.1" 200 -
2026-01-22 02:58:02,205 | INFO    | backend.app.routes.web | → index()
2026-01-22 02:58:02,213 | INFO    | backend.app.routes.web | ← index() 8.1ms
2026-01-22 02:58:02,214 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:02] "GET /?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmcmVzaCI6ZmFsc2UsImlhdCI6MTc2OTAzOTg4MCwianRpIjoiMThhMDEwZTEtYzAwZS00YzM3LTkyOGQtNDQ4ODc3ZTk1MmRkIiwidHlwZSI6ImFjY2VzcyIsInN1YiI6IjEiLCJuYmYiOjE3NjkwMzk4ODAsImNzcmYiOiI4NzhlYjVlZC01NGY4LTQzZmQtOTEzMy0wMTkzMzJjOGUyMDciLCJleHAiOjE3NjkwNDM0ODB9.OUNWkb-B9vtI3ZyO_Lbp1sLbiV4WkwIRZ13WNT8SKHs HTTP/1.1" 200 -
2026-01-22 02:58:02,384 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:02] "GET /static/js/app.js HTTP/1.1" 200 -
2026-01-22 02:58:02,384 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:02] "GET /static/css/style.css HTTP/1.1" 200 -
2026-01-22 02:58:02,567 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 02:58:02,574 | INFO    | backend.app.routes.api | → auth_telegram()
2026-01-22 02:58:02,580 | INFO    | backend.app.routes.api | ← auth_telegram() 13.2ms
2026-01-22 02:58:02,581 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:02] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 02:58:02,586 | INFO    | backend.app.routes.api | ← auth_telegram() 12.2ms
2026-01-22 02:58:02,587 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:02] "POST /api/auth/telegram HTTP/1.1" 200 -
2026-01-22 02:58:02,709 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 02:58:02,715 | INFO    | backend.app.routes.api | ← list_groups() 6.3ms
2026-01-22 02:58:02,715 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:02] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 02:58:02,844 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 02:58:02,847 | INFO    | backend.app.routes.api | ← list_groups() 3.0ms
2026-01-22 02:58:02,848 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:02] "GET /api/groups HTTP/1.1" 200 -
2026-01-22 02:58:02,851 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:58:02,852 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:58:02,859 | INFO    | backend.app.routes.api | ← balance() 8.2ms
2026-01-22 02:58:02,863 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:02] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:58:02,874 | INFO    | backend.app.routes.api | ← group_tasks() 22.2ms
2026-01-22 02:58:02,875 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:02] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:58:02,985 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:58:02,987 | INFO    | backend.app.routes.api | ← balance() 1.7ms
2026-01-22 02:58:02,987 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:02] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:58:02,998 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:58:03,009 | INFO    | backend.app.routes.api | ← group_tasks() 11.1ms
2026-01-22 02:58:03,010 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:03] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:58:03,115 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:58:03,116 | INFO    | backend.app.routes.api | ← balance() 1.7ms
2026-01-22 02:58:03,117 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:03] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:58:03,132 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:58:03,142 | INFO    | backend.app.routes.api | ← group_tasks() 9.6ms
2026-01-22 02:58:03,142 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:03] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:58:03,244 | INFO    | backend.app.routes.api | → balance()
2026-01-22 02:58:03,247 | INFO    | backend.app.routes.api | ← balance() 2.1ms
2026-01-22 02:58:03,247 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:03] "GET /api/balance HTTP/1.1" 200 -
2026-01-22 02:58:03,270 | INFO    | backend.app.routes.api | → group_tasks()
2026-01-22 02:58:03,286 | INFO    | backend.app.routes.api | ← group_tasks() 16.3ms
2026-01-22 02:58:03,287 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:03] "GET /api/groups/1/tasks HTTP/1.1" 200 -
2026-01-22 02:58:08,845 | INFO    | backend.app.routes.api | → group_members()
2026-01-22 02:58:08,848 | INFO    | backend.app.routes.api | ← group_members() 3.7ms
2026-01-22 02:58:08,849 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:08] "GET /api/groups/1/members HTTP/1.1" 200 -
2026-01-22 02:58:11,864 | INFO    | backend.app.routes.api | → create_group()
2026-01-22 02:58:11,886 | INFO    | backend.app.routes.api | ← create_group() 22.0ms
2026-01-22 02:58:11,887 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:11] "POST /api/groups HTTP/1.1" 200 -
2026-01-22 02:58:12,018 | INFO    | backend.app.routes.api | → create_group_invite()
2026-01-22 02:58:12,027 | INFO    | backend.app.routes.api | ← create_group_invite() 9.1ms
2026-01-22 02:58:12,028 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:12] "POST /api/groups/3/invites HTTP/1.1" 200 -
2026-01-22 02:58:12,157 | INFO    | backend.app.routes.api | → list_groups()
2026-01-22 02:58:12,161 | INFO    | backend.app.routes.api | ← list_groups() 4.0ms
2026-01-22 02:58:12,162 | INFO    | werkzeug | 127.0.0.1 - - [22/Jan/2026 02:58:12] "GET /api/groups HTTP/1.1" 200 -
